연번,구인_신청일자,모집_기간,기업명,모집_직종,고용_형태,임금_형태,임금,입사_형태,요구_경력,요구_학력,전공_계열,요구_자격증,사업장_주소,기업_형태,담당_기관,등록일,연락처
7956,2024-04-26,2024-04-26~2024-05-17,의료법인 아인의료재단,병동 보조원,계약직,시급,9860.0,무관,0년개월,무관,,    ,"인천광역시 미추홀구 경인로 372 (주안동, 포레나 미추홀)",중소,인천지사,2024-04-26,1588-1519
7957,2024-04-26,2024-04-26~2024-05-31,(주)아이원,공구 조립·검사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,대전광역시 대덕구 평촌4길 20 (평촌동),중소,대전지역본부,2024-04-29,1588-1519
7958,2024-04-26,2024-04-26~2024-07-25,모어레스 충장점,바리스타,상용직,시급,9860.0,무관,0년개월,무관,,    ,광주광역시 동구 중앙로196번길 31-19 (대의동),중소,광주지역본부,2024-04-26,1588-1519
7959,2024-04-26,2024-04-26~2024-06-28,블랭크,바리스타,계약직,월급,1500000.0,무관,0년개월,무관,,    ,전라남도 구례군 구례읍 의료원길 29 블랭크,중소,광주지역본부,2024-04-30,1588-1519
7960,2024-04-26,2024-04-26~2024-05-10,대한적십자사 대전세종충남혈액원,임상병리사,계약직,월급,2819380.0,무관,0년개월,대졸,,    ,대전광역시 대덕구 송촌동 294-6번지,"공사,공공",대전지역본부,2024-04-26,1588-1519
7961,2024-04-26,2024-04-26~2024-07-25,아미스(주),환경·청소 관리자,상용직,시급,9860.0,무관,무관,무관,,    ,"광주광역시 서구 상무대로673번길 8 (마륵동), 아미스빌딩",중소,광주지역본부,2024-04-26,1588-1519
7962,2024-04-26,2024-04-26~2024-05-31,주식회사 아이앤에스,세차원 및 운송장비 청소원,상용직,월급,1439500.0,무관,무관,무관,,    ,경기도 화성시 팔탄면 온천로 130 ,중소,경기지역본부,2024-04-26,1588-1519
7963,2024-04-26,2024-04-26~2024-06-30,목포기독병원,병동 보조원,시간제,시급,9860.0,무관,무관,무관,,    ,전라남도 목포시 백년대로 303 (상동),개인,전남지사,2024-04-26,1588-1519
7964,2024-04-26,2024-04-26~2024-06-28,주식회사 천해(전 요양엔갑부 울산점),사무 보조원(일반사업체),상용직,시급,9860.0,무관,0년개월,무관,,    ,울산광역시 중구 성안14길 47 (성안동),중소,울산지사,2024-04-29,1588-1519
7965,2024-04-26,2024-04-26~2024-07-25,(주)제영에스엠티,자재·구매 사무원(일반 사업체),상용직,연봉,28000000.0,무관,무관,무관,,    ,울산광역시 북구 제내5길 104 (매곡동),중소,울산지사,2024-04-26,1588-1519
7966,2024-04-26,2024-04-26~2024-04-29,한국전력공사 경북지역본부,사무 보조원(공공기관),상용직,시급,9860.0,무관,0년개월,무관,,    ,경상북도 안동시 강남1길 9 (정하동),"공사,공공",경북지사,2024-04-29,1588-1519
7967,2024-04-26,2024-04-26~2024-06-25,(주)드림에프엔씨,세탁보조원,상용직,시급,9860.0,무관,0년개월,무관,,    ,경상북도 포항시 남구 청림로 31 (청림동),중소,경북지사,2024-05-03,1588-1519
7968,2024-04-26,2024-04-26~2024-05-09,에이앤디신용정보(주),사무 보조원(일반사업체),계약직,월급,1050000.0,무관,무관,무관,,    ,"서울특별시 영등포구 문래로28길 25 10~11층(문래동3가,세미콜론문래 N타워) (문래동3가)",중소,서울남부지사,2024-04-26,1588-1519
7969,2024-04-26,2024-04-26~2024-05-05,덕수중학교,환경 미화원,계약직,시급,12000.0,무관,0년개월,무관,,    ,"서울특별시 중구 마른내로9길 10 (인현동2가), BL","공사,공공",서울지역본부,2024-05-02,1588-1519
7970,2024-04-26,2024-04-26~2024-07-25,가톨릭대학교 은평성모병원,의료 보조원(간호조무사 제외),계약직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 은평구 통일로 1021 (진관동),중소,서울지역본부,2024-04-26,1588-1519
7971,2024-04-26,2024-04-26~2024-05-02,치즈팩토리,재봉 보조원(미싱보조원),계약직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 강서구 양천로 424 (등촌동) 지1층 제비108호,중소,서울남부지사,2024-04-26,1588-1519
7972,2024-04-26,2024-04-26~2024-05-31,굿윌스토어 밀알금천점,"제품 단순검사원(섬유, 전기전자, 식품 제외)",상용직,시급,9860.0,무관,무관,무관,,    ,서울특별시 금천구 시흥대로 350 (독산동),중소,서울남부지사,2024-04-26,1588-1519
7973,2024-04-26,2024-04-26~2024-05-03,(주)현대그린푸드 현대시티아울렛 동대문점,주방정리원,상용직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 중구 장충단로13길 20 (을지로6가),대기업,서울남부지사,2024-04-29,1588-1519
7974,2024-04-26,2024-04-26~2024-04-30,공항고등학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,시급,12140.0,무관,0년개월,무관,,    ,서울특별시 강서구 방화대로34길 43 (마곡동),"공사,공공",서울남부지사,2024-05-03,1588-1519
7975,2024-04-26,2024-04-26~2024-06-30,(주)한진,콜센터 상담원(콜센터·고객센터·CS센터),계약직,시급,11500.0,무관,무관,무관,,    ,"서울특별시 중구 남대문로 63 , 한진빌딩 신관 21층",대기업,인천지사,2024-04-26,1588-1519
7976,2024-04-26,2024-04-26~2024-07-19,대원루스터(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9860.0,무관,무관,무관,,    ,인천광역시 계양구 서운산단로1길 59 B동 4층사무실 (서운동),중소,인천지사,2024-04-26,1588-1519
7977,2024-04-26,2024-04-26~2024-04-29,근로복지공단대구병원,사무 보조원(공공기관),계약직,시급,9860.0,무관,0년개월,무관,,    ,대구광역시 북구 학정로 515 (학정동),"공사,공공",대구지역본부,2024-04-26,1588-1519
7978,2024-04-26,2024-04-26~2024-05-13,현대오토에버,데이터(이미지) 라벨러,계약직,월급,1250000.0,무관,무관,무관,,    ,서울특별시 강남구 영동대로 417 (대치동) 오토웨이타워,대기업,서울동부지사,2024-05-03,1588-1519
7979,2024-04-26,2024-04-26~2024-05-31,에이치앤엠헤네스앤모리츠 주식회사,매장 계산원,상용직,시급,11832.0,무관,무관,무관,,    ,서울특별시 강남구 영동대로 421 9층 (대치동),중소,서울동부지사,2024-04-26,1588-1519
7980,2024-04-26,2024-04-26~2024-05-31,에이치앤엠헤네스앤모리츠 주식회사,매장 정리원(매장 보조원),상용직,시급,11832.0,무관,무관,무관,,    ,서울특별시 강남구 영동대로 421 9층 (대치동),중소,서울동부지사,2024-04-26,1588-1519
7981,2024-04-26,2024-04-26~2024-05-03,주식회사벗이(Versi),총무 및 일반 사무원,상용직,월급,2090000.0,무관,무관,무관,,    ,경기도 용인시 처인구 양지면 학촌로53번길 4 (벗이미술관),중소,경기동부지사,2024-05-02,1588-1519
7982,2024-04-26,2024-04-26~2024-04-30,사이영판,대여 생활용품 세척원(다회용기 세척원),상용직,월급,1035300.0,무관,무관,무관,,    ,"서울특별시 성북구 동소문로13나길 112 지층 일부, 성신빌딩 1층 (동소문동7가)",중소,서울북부지사,2024-04-26,1588-1519
7983,2024-04-26,2024-04-26~2024-05-10,롯데컬처웍스(주) 롯데시네마 청량리점,검표원,계약직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 동대문구 왕산로 214 (전농동)7층,대기업,서울북부지사,2024-05-03,1588-1519
7984,2024-04-26,2024-04-26~2024-04-30,"(주)신호에이피엘(SHINHOAPLCo.,Ltd)",재봉 보조원(미싱보조원),계약직,시급,9860.0,무관,무관,무관,,    ,"서울특별시 중랑구 신내역로 111 (신내동, 신내에스케이브이1센터)",중소,서울북부지사,2024-04-26,1588-1519
7985,2024-04-26,2024-04-26~2024-05-10,마을이 신나는 장애인 야학,사무 보조원(일반사업체),시간제,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 성동구 고산자로 320 (마장동 520-18) 2층,개인,서울북부지사,2024-05-03,1588-1519
7986,2024-04-26,2024-04-26~2024-05-10,희망을심는나무사회적협동조합,상품 진열원,계약직,시급,9860.0,무관,0년개월,무관,,    ,경기도 의정부시 용민로 98 (민락동),중소,서울북부지사,2024-05-03,1588-1519
7987,2024-04-25,2024-04-25~2024-05-30,무궁화전자,모바일 애플리케이션 프로그래머(앱·어플 개발),상용직,시급,9860.0,무관,무관,무관,응용 소프트웨어 공학,    ,경기도 수원시 영통구 매영로 205 무궁화전자 (원천동),중소,경기지역본부,2024-04-25,1588-1519
7988,2024-04-25,2024-04-25~2024-05-17,(주)현대캐터링시스템,단체 급식 보조원,계약직,월급,1035300.0,무관,무관,무관,,    ,경기도 성남시 분당구 야탑로 98 2층 (주)현대캐터링시스템 (야탑동),대기업,경북지사,2024-04-25,1588-1519
7989,2024-04-25,2024-04-25~2024-05-28,(주)서한,총무 및 일반 사무원,계약직,연봉,30000000.0,무관,무관,무관,,    ,"대구광역시 수성구 명덕로 415 (수성동2가, 서한빌딩)",중소,경기지역본부,2024-05-02,1588-1519
7990,2024-04-25,2024-04-25~2024-05-02,전북특별자치도익산교육지원청,심리상담 전문가,상용직,월급,2186000.0,무관,무관,대졸,,    ,전라북도 익산시 중앙로 127 (마동),"공사,공공",전북지사,2024-04-25,1588-1519
7991,2024-04-25,2024-04-25~2024-05-03,자이씨앤에이 주식회사,건설·채굴 단순 종사원,계약직,월급,3500000.0,무관,무관,무관,,    ,서울특별시 강서구 마곡중앙로 150 (마곡동),중소,충북지사,2024-04-25,1588-1519
7992,2024-04-25,2024-04-25~2024-05-31,주식회사 우신,생산·품질 사무원 및 관리원(건설),상용직,월급,2100000.0,무관,0년개월,무관,,    ,강원특별자치도 원주시 문막읍 건등로 3-46 (건등리 205-2) 주식회사 우신,중소,강원지사,2024-05-02,1588-1519
7993,2024-04-25,2024-04-25~2024-07-23,세한실업,세탁원,상용직,시급,9860.0,무관,무관,무관,,    ,제주특별자치도 제주시 선반남1길 57 (화북일동),개인,제주지사,2024-04-25,1588-1519
7994,2024-04-25,2024-04-25~2024-06-30,새통영병원,기타 건물 관리원,계약직,시급,9860.0,무관,0년개월,무관,,    ,경상남도 통영시 무전7길 192 (무전동),개인,경남동부지사,2024-04-25,1588-1519
7995,2024-04-25,2024-04-25~2024-05-17,제이원,식품 포장원,상용직,월급,1080000.0,무관,0년개월,무관,,    ,전라북도 전주시 덕진구 구렛들3길 48 (팔복동1가),개인,전북지사,2024-04-25,1588-1519
7996,2024-04-25,2024-04-25~2024-05-08,한국장학재단,사무 보조원(공공기관),계약직,월급,2140000.0,신입,무관,무관,,    ,대구광역시 동구 신암로 125 한국장학재단,"공사,공공",대구지역본부,2024-04-25,1588-1519
7997,2024-04-25,2024-04-25~2024-07-20,대구소방안전본부,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9860.0,무관,0년개월,무관,,    ,대구광역시 북구 칠성남로 112 (칠성동2가),"공사,공공",대구지역본부,2024-04-25,1588-1519
7998,2024-04-25,2024-04-25~2024-05-31,쿠팡풀필먼트서비스유한회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9860.0,무관,무관,고졸,,    ,서울특별시 송파구 법원로11길 12 (문정동) 한양타워 8층,대기업,부산지역본부,2024-05-02,1588-1519
7999,2024-04-25,2024-04-25~2024-06-30,주식회사 유신에코,기타 기계 조립·검사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,인천광역시 서구 도담로 7 (오류동),중소,인천지사,2024-04-25,1588-1519
8000,2024-04-25,2024-04-25~2024-05-10,주식회사 이프리,식품 분야 단순 종사원,상용직,시급,9860.0,무관,0년개월,무관,,    ,대전광역시 유성구 문지로 291 (문지동) 206호,중소,대전지역본부,2024-04-25,1588-1519
8001,2024-04-25,2024-04-25~2024-05-17,대신빌딩,건물 경비원,상용직,시급,9860.0,무관,무관,무관,,    ,대전광역시 서구 둔산서로 31 (둔산동) 대신빌딩,중소,대전지역본부,2024-04-25,1588-1519
8002,2024-04-25,2024-04-25~2024-06-28,주식회사 천해(전 요양엔갑부 울산점),식품 포장원,상용직,시급,9860.0,무관,0년개월,무관,,    ,울산광역시 중구 성안14길 47 (성안동),중소,울산지사,2024-04-25,1588-1519
8003,2024-04-25,2024-04-25~2024-04-25,한국부동산원,사무 보조원(공공기관),계약직,시급,9860.0,무관,무관,무관,,    ,대구광역시 동구 이노밸리로 291 1층 (신서동),중소,울산지사,2024-04-25,1588-1519
8004,2024-04-25,2024-04-25~2024-07-24,주식회사태건,기타 서비스 단순종사원,상용직,시급,9860.0,신입,무관,무관,,    ,경기도 김포시 하성면 하사로 92 엘앤씨에프앤비,중소,경기북부지사,2024-04-29,1588-1519
8005,2024-04-25,2024-04-25~2024-04-30,현대하이라이프손해사정,사무 보조원(일반사업체),계약직,월급,1805000.0,신입,0년개월,무관,,    ,"서울특별시 영등포구 당산로 141 (당산동3가), 현대해상빌딩8층",중소,서울남부지사,2024-04-25,1588-1519
8006,2024-04-25,2024-04-25~2024-06-30,안천중학교,환경 미화원,계약직,시급,12140.0,무관,0년개월,무관,,    ,서울특별시 금천구 한내로 69-44 (독산동),"공사,공공",서울남부지사,2024-04-25,1588-1519
8007,2024-04-25,2024-04-25~2024-05-05,현대차증권(주),주점·커피숍 접객서빙원,계약직,월급,1250000.0,무관,무관,무관,,    ,서울특별시 영등포구 국제금융로2길 28 (여의도동),중소,서울남부지사,2024-04-25,1588-1519
8008,2024-04-25,2024-04-25~2024-05-31,주식회사인피니트헬스케어,환경 미화원,상용직,월급,2000000.0,무관,무관,무관,전산학·컴퓨터공학,    ,서울특별시 구로구 디지털로34길 27 대륭포스트타워 3차 12층 인피니트헬스케어 (구로동),중소,서울남부지사,2024-04-25,1588-1519
8009,2024-04-25,2024-04-25~2024-07-24,(유)피더블유씨컨설팅행복나눔,사무 보조원(일반사업체),계약직,월급,,무관,0년개월,무관,,    ,서울특별시 용산구 한강대로 92 (한강로2가) 7층,중소,서울지역본부,2024-04-25,1588-1519
8010,2024-04-25,2024-04-25~2024-05-10,(주)교원위즈,온라인 상품정보 모니터 요원,계약직,월급,1035300.0,무관,무관,고졸,,    ,서울특별시 종로구 청계천로 51-1 (관철동),대기업,서울지역본부,2024-04-26,1588-1519
8011,2024-04-25,2024-04-25~2024-07-24,주식회사조선일보사,교정.교열 사무원,계약직,월급,,무관,무관,무관,국어·국문학,    ,서울특별시 중구 세종대로21길 30 조선일보사 (태평로1가),중소,서울지역본부,2024-04-25,1588-1519
8012,2024-04-25,2024-04-25~2024-05-10,서울염창중학교,환경 미화원,계약직,시급,12140.0,무관,0년개월,무관,,    ,서울특별시 강서구 양천로67가길 83 (염창동),"공사,공공",서울남부지사,2024-04-25,1588-1519
8013,2024-04-25,2024-04-25~2024-05-01,강동성심병원,사무 보조원(일반사업체),계약직,월급,2200000.0,무관,무관,무관,,    ,서울특별시 강동구 성안로 150 강동성심병원 (길동),중소,서울동부지사,2024-05-02,1588-1519
8014,2024-04-25,2024-04-25~2024-04-30,서문여자중학교,도서정리원,계약직,월급,951470.0,무관,0년개월,무관,,    ,서울특별시 서초구 동광로12길 84 (방배동),"공사,공공",서울동부지사,2024-04-30,1588-1519
8015,2024-04-25,2024-04-25~2024-07-24,밀알학교사회적협동조합,매장 정리원(매장 보조원),시간제,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 강남구 일원로 90 밀알학교 내(일원동),"협회,단체",서울동부지사,2024-05-02,1588-1519
8016,2024-04-25,2024-04-25~2024-05-07,아이티엑스코리아 유한회사,매장 정리원(매장 보조원),계약직,월급,1558990.0,무관,0년개월,무관,,    ,서울특별시 강남구 영동대로 511 33층(삼성동),외국계,서울동부지사,2024-04-25,1588-1519
8017,2024-04-25,2024-04-25~2024-04-30,재단법인베스티안재단 베스티안서울병원,주방 보조원(일반 음식점),상용직,시급,9860.0,무관,0년개월,무관,,    ,서울특별시 성동구 왕십리로 382 (하왕십리동),개인,서울북부지사,2024-04-25,1588-1519
